Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber
03-08-20,Mysore,5.5,17.6,0,3.8,9.5,W,28,ESE,20,60,1034.1,1,8.4,No,1289
04-08-20,Mysore,6.4,17.2,0,2.6,10.1,E,26,E,17,69,1034.4,3,9.9,No,30169
05-08-20,Mysore,7.9,20.6,0,1.6,10.2,SSE,33,SSE,17,75,1032,0,10,No,65201
06-08-20,Mysore,6.5,22.4,0,2.6,10.1,W,35,NE,20,64,1032.6,1,9.7,No,68661
07-08-20,Mysore,9.6,20.4,0,4.6,6.8,W,41,SE,28,53,1029.6,6,11.4,No,72960
08-08-20,Mysore,9.1,18.1,0,2.6,4,WNW,24,ESE,17,76,1032.1,7,10.9,No,64044
09-08-20,Mysore,8.9,19.2,0,1.8,6.8,NE,26,NE,13,94,1029.9,8,10.2,No,75203
10-08-20,Mysore,9.9,23.2,0,3,3.5,SW,31,WNW,9,46,1022.4,6,12.7,No,34300
11-08-20,Mysore,8.1,14.4,0,3.4,4.5,SSE,48,S,15,62,1025.4,7,10.3,Yes,39149
12-08-20,Mysore,6.3,15.4,21.4,5.6,3.9,S,44,SW,17,84,1030,7,8.9,Yes,60250
13-08-20,Mysore,7.9,17,19.4,3.6,10.1,SSW,37,SSE,19,77,1033.3,2,10.5,No,14428
14-08-20,Mysore,6.4,19.3,0.2,2.8,10.3,SSE,30,SE,20,64,1035,1,9.5,No,63680
15-08-20,Mysore,7.9,19,0,3.4,9.3,WNW,28,ESE,17,81,1031.6,1,10.5,No,43044
16-08-20,Mysore,8.7,16.8,0,1.2,0.3,ESE,26,ESE,13,86,1023.8,7,10.3,Yes,58223
17-08-20,Mysore,10.3,17.5,28.6,NA,2.2,ESE,46,WNW,28,90,1010.3,8,14.4,Yes,9281
18-08-20,Mysore,11,15.7,21.8,NA,0,SSE,63,SSW,31,94,1001.8,8,13.8,Yes,14548
19-08-20,Mysore,12.8,17.7,38.4,4.4,3,SSE,78,SW,28,69,1015.3,7,15.5,Yes,6263
20-08-20,Mysore,9.5,17.1,8.2,4.6,5,SW,44,S,22,68,1024.7,7,12.5,Yes,73131
21-08-20,Mysore,9.4,18.1,10.8,2,7.1,SE,43,S,19,86,1029.2,7,11.7,Yes,2694
22-08-20,Mysore,11.2,19.6,10.2,2.4,10.1,SSE,28,SSE,17,88,1031.8,6,13.2,Yes,49531
23-08-20,Mysore,9.9,19.3,3.2,3.2,2.9,ESE,31,E,4,92,1031.6,5,11.8,Yes,73530
24-08-20,Mysore,11.1,19.4,3.8,0.2,7.3,W,22,E,17,88,1029.7,4,13,No,25191
25-08-20,Mysore,10.5,19.3,0,3.2,8.9,ESE,44,ESE,13,81,1025.7,0,13.7,Yes,19160
26-08-20,Mysore,11.6,15.6,12.6,4.6,0,ESE,52,SSW,2,93,1024.3,8,13.6,Yes,51304
27-08-20,Mysore,13.4,19.8,13.2,3.2,5.3,SSE,56,SE,19,80,1025.3,7,15.3,Yes,57453
28-08-20,Mysore,12.3,19.7,15.2,6.6,8.8,SSE,48,SSE,20,81,1026.8,2,15.3,Yes,44792
29-08-20,Mysore,9.4,18,2,3.8,5.4,SSW,50,SSW,17,85,1026.7,7,12.1,Yes,37680
30-08-20,Mysore,12,16.1,3.2,3.8,2.7,SSW,52,SW,20,89,1023.9,8,12.5,Yes,62528
31-08-20,Mysore,11.7,20.8,3,1,9.5,W,37,ESE,20,67,1021.1,1,14.8,No,25171
01-09-20,Mysore,10.7,23.6,0,3.2,8.7,NE,31,ENE,13,77,1016.9,4,14.6,No,40102
02-09-20,Mysore,14.1,18.4,0.2,5.2,1.5,W,59,S,7,59,1009.1,5,15.8,Yes,54573
03-09-20,Mysore,8.9,16.7,5,4.2,7.7,SW,76,SSW,28,52,1013.3,6,13.1,No,66884
04-09-20,Mysore,9.8,17.6,0.2,3,8.3,S,61,SSW,24,53,1015.9,3,13.4,Yes,679
05-09-20,Mysore,8.8,18.2,4.4,3.6,8.7,SSW,52,S,17,72,1021.8,3,13.2,Yes,34454
06-09-20,Mysore,10.3,19.1,11,3.2,2.3,ESE,43,SE,7,92,1029.7,7,12.3,Yes,18791
07-09-20,Mysore,11.2,19,18.4,3.6,6.9,ESE,31,SE,15,90,1032,7,12.5,No,76175
08-09-20,Mysore,10.9,19.5,1,2.4,10.5,NE,35,NE,17,93,1029.5,1,12.2,No,23194
09-09-20,Mysore,12.2,23.1,0,5,10.3,NNE,41,NE,17,56,1019.4,1,19.3,Yes,67499
10-09-20,Mysore,14,24.4,5,6.8,8.3,W,59,WSW,9,84,1008.2,7,14.8,No,22274
11-09-20,Mysore,12.1,25.8,0.2,5.2,10.9,SSW,50,E,13,36,1016.7,1,18.1,No,4323
12-09-20,Mysore,13.9,18.4,0.2,6.8,1.8,S,41,SE,13,67,1025.7,7,14.7,No,38068
13-09-20,Mysore,12.9,17.6,0.8,2.4,3.8,E,28,E,9,80,1026.9,7,14.4,No,66992
14-09-20,Mysore,12.9,22.6,0.4,2.8,9.5,SSE,35,E,11,69,1020.6,0,17.3,No,66777
15-09-20,Mysore,13.1,20.1,0,3.8,10.1,ENE,30,ENE,11,68,1018.6,1,17.7,No,35660
16-09-20,Mysore,15.2,21.7,0,4.8,5.1,NA,NA,ENE,28,76,1009.9,6,18.6,Yes,1409
17-09-20,Mysore,13.3,22.2,NA,5.2,10.7,W,61,WSW,35,36,1012.2,6,17.7,No,5233
18-09-20,Mysore,12.2,20.5,0,7,10.8,WSW,44,SE,28,33,1018.6,1,15.6,No,42056
19-09-20,Mysore,9.2,22.2,0,5.4,9.7,ESE,31,E,19,50,1022.3,7,14.7,No,52418
20-09-20,Mysore,9.1,20.3,0,4.2,11,S,41,SSE,13,50,1024.5,1,15.4,No,40974
21-09-20,Mysore,10.9,20.9,1,3.6,8,ESE,30,ESE,15,71,1030.5,6,15.4,No,20768
22-09-20,Mysore,12.3,20.2,0.2,4.8,10.6,E,26,E,6,55,1032.1,4,16.9,No,59679
23-09-20,Mysore,10.9,21.2,0,4,10.9,NE,37,NE,11,58,1030.2,0,17.2,No,19379
24-09-20,Mysore,11.7,22.2,0,5.4,10.7,NNE,37,NE,6,66,1022.7,0,18.5,No,56930
25-09-20,Mysore,17.4,24.6,0,6.2,1.2,WSW,61,SSE,6,60,1011.9,7,20,Yes,28506
26-09-20,Mysore,14.3,21.7,2,3,8.3,SSE,41,SE,22,59,1017.9,5,18.8,No,47583
27-09-20,Mysore,13,22.8,0.2,5,11.1,ESE,35,SE,15,53,1021.1,5,18.8,No,37296
28-09-20,Mysore,11.6,25.4,0.2,5.4,11.2,NNE,50,NE,19,54,1021.9,0,20.4,No,77249
29-09-20,Mysore,16.5,32.9,0,8,10.6,NNW,37,WNW,17,29,1014.6,2,25.2,No,66142
30-09-20,Mysore,16.6,33.5,0,8,6.8,NW,52,NW,2,42,1013.7,4,23.7,No,50402
01-10-20,Mysore,15.6,22.1,0,12,11.3,WSW,61,SE,28,19,1017.7,1,18.2,No,34090
02-10-20,Mysore,10.4,24.9,0,7.2,11.1,WNW,30,NE,11,45,1022.1,1,17.6,No,49339
03-10-20,Mysore,12.8,21.1,0,5.8,6.3,ESE,31,E,6,63,1021.1,4,19,No,9558
04-10-20,Mysore,16.4,21.9,0,3,8.5,ENE,39,NE,19,73,1020.2,7,19.2,No,15872
05-10-20,Mysore,14,33.8,0,4.4,10.6,SSW,63,E,11,65,1016,1,18.4,No,29607
06-10-20,Mysore,17.3,26,0,8.8,8.3,NE,46,ENE,9,67,1019.2,7,19.7,No,25077
07-10-20,Mysore,19.7,27.9,0,8,7.7,NW,61,ESE,28,44,1007.8,7,24.1,Yes,55371
08-10-20,Mysore,15.1,21.1,5.4,4.6,3.7,SSW,35,ESE,20,80,1018.7,7,16.7,No,7911
09-10-20,Mysore,14.4,21.2,0,4.8,8.5,ENE,37,ENE,7,61,1023.2,1,18.6,No,47581
10-10-20,Mysore,14,22.8,0.2,4.8,7.9,NE,35,ENE,13,53,1019.5,6,20.2,No,19153
11-10-20,Mysore,14.4,26.8,0,5.4,11.1,NNE,41,E,13,61,1016.8,1,19.9,No,6437
12-10-20,Mysore,17,24.7,0,7.8,11.2,NNE,52,NE,9,66,1017.5,0,20.3,No,70923
13-10-20,Mysore,17.9,26.2,0,8.8,5,WNW,57,ENE,11,60,1007.6,7,22.5,Yes,54093
14-10-20,Mysore,13.2,17.6,9.4,5.8,3,S,76,WSW,26,49,1008.5,6,14.9,Yes,74863
15-10-20,Mysore,10.6,16,70.8,NA,0.1,SW,78,SSW,28,79,1011.7,8,11.6,No,26700
16-10-20,Mysore,9,23.4,0.2,4,11.7,ENE,30,E,11,61,1018.4,2,14.3,No,6286
17-10-20,Mysore,12.2,20.8,0,4,8.8,SSE,50,S,20,75,1024.6,7,15.2,No,42422
18-10-20,Mysore,12.9,20.4,0,7.6,6.2,ENE,26,E,15,66,1029.8,7,15.3,No,60313
19-10-20,Mysore,12.4,23.9,0,2.6,12,NNE,41,NE,9,57,1027.5,1,18.6,No,5337
20-10-20,Mysore,15.8,20.8,0,10.6,4,SSE,69,S,33,59,1028.7,7,19.8,No,41381
21-10-20,Mysore,15,18.7,0.4,2.6,0,ENE,31,E,19,50,1032.5,8,17.4,No,60281
22-10-20,Mysore,15,21.3,0,5,9.2,NNE,46,NE,4,54,1027.1,7,17.8,No,56299
23-10-20,Mysore,14.5,28,0,6,10.7,E,28,E,6,64,1018,3,19.7,No,12458
24-10-20,Mysore,18.6,26.4,0,5.8,7.1,NNE,48,ENE,13,78,1020.1,6,22,No,14223
25-10-20,Mysore,18.5,29.9,0.2,6,8.4,SSE,39,SSE,19,81,1015.3,1,21,No,66311
26-10-20,Mysore,18.5,32.5,0,5,11.2,S,44,SSE,11,64,1010.2,0,23.5,No,3018
27-10-20,Mysore,19.4,31.6,0,6.6,8.9,WNW,70,W,13,60,1007.8,5,23.2,No,54220
28-10-20,Mysore,15.9,28.9,0,7.8,10.4,W,43,W,17,36,1012.2,2,21.7,No,25595
29-10-20,Mysore,16.6,24.6,0,7.2,11.4,ENE,37,E,7,35,1017.2,1,22.6,No,75040
30-10-20,Mysore,15.5,30.8,0,5.8,12.6,E,28,ENE,13,61,1015.6,2,21.1,No,60238
31-10-20,Mysore,16.3,30.2,0,9.2,11.7,NNE,41,ENE,13,55,1013.4,1,22.4,Yes,12368
01-11-20,Mysore,21.3,36.5,NA,10,10.6,NA,NA,NW,28,35,1003.9,1,29.1,Yes,68428
02-11-20,Mysore,13.7,23.5,2.4,15,12.9,W,56,ESE,28,26,1017.9,1,16.8,No,6795
03-11-20,Mysore,13.8,21.5,0.2,7.8,6.8,ESE,37,ESE,11,52,1025.4,3,17,No,13051
04-11-20,Mysore,16.1,21.8,0,6.6,8.8,ENE,46,ENE,13,60,1024,7,20.4,No,75760
05-11-20,Mysore,17.7,23.5,0,6,3.8,NNE,67,NE,15,67,1017.1,7,20.7,Yes,25547
06-11-20,Mysore,15.5,23.2,2,5.6,9.5,SSW,50,SE,24,64,1014.8,6,20.1,No,9500
07-11-20,Mysore,16.5,22.1,0,6.2,11.9,E,30,E,9,54,1019.4,4,20.6,No,63604
08-11-20,Mysore,14.4,23.1,0,6.4,12.3,ENE,41,NE,9,61,1022.4,2,21.4,No,51642
09-11-20,Mysore,16.5,26.2,0,6.8,10.9,S,54,SSE,22,60,1018.8,1,23.1,No,4540
10-11-20,Mysore,18.7,23.6,0,8,3.2,ESE,37,SE,13,73,1018.2,8,20.7,No,21350
11-11-20,Mysore,16.6,23.2,0,4.2,5.1,ESE,35,SE,7,51,1020.1,6,21.3,No,72106
12-11-20,Mysore,16.4,22.2,0,4.6,6.1,ENE,33,E,6,66,1019.7,6,18.8,No,26487
13-11-20,Mysore,18.5,23.5,0,6.8,6.6,NE,39,ENE,15,64,1019.2,7,20,No,67391
14-11-20,Mysore,17.7,32.2,0,4.8,11.2,SSW,72,ESE,2,69,1011.8,3,23.3,No,19923
15-11-20,Mysore,18.9,24.1,0,12.8,2.3,SE,39,SSE,7,60,1009.9,8,20.1,Yes,32999
16-11-20,Mysore,18.1,28.5,5.6,5,7.3,W,74,W,22,87,1005.6,8,18.2,No,29763
17-11-20,Mysore,15.2,25.5,0.4,7,12.6,E,35,E,15,38,1013.8,2,21.3,No,19399
18-11-20,Mysore,18.6,26.7,0,8,11.7,SSE,43,SSE,20,60,1016.7,3,22.3,No,27005
19-11-20,Mysore,18.1,24.9,0,8,10.1,ENE,41,E,11,65,1021.8,7,21.9,No,36118
20-11-20,Mysore,18.8,31.1,0,6.8,10.6,ENE,41,ENE,6,56,1014.3,7,24.8,No,71803
21-11-20,Mysore,22.1,33.9,0,8.4,11,SSE,63,E,7,36,1007.4,2,31,No,2774
22-11-20,Mysore,19.1,26.3,0,10,9.3,SSE,37,E,9,50,1015.9,4,23.6,No,11400
23-11-20,Mysore,19.6,30.1,0,6,10.6,SE,44,E,4,62,1011.5,3,24.9,No,47231
24-11-20,Mysore,21.1,30.2,0,7.2,6.4,E,33,E,6,71,1015,6,23.5,Yes,22581
25-11-20,Mysore,21.8,24.7,5,6.6,5.6,SW,52,ESE,13,65,1013,7,24,No,62236
26-11-20,Mysore,19.3,23.3,0,7.4,7.3,ENE,41,ENE,17,58,1019.7,6,21.5,No,75700
27-11-20,Mysore,18.9,20.9,0.4,7.6,0,ESE,43,SE,26,71,1022,6,19.8,Yes,76321
28-11-20,Mysore,NA,23.3,NA,3.4,11.9,ENE,37,E,13,NA,NA,3,NA,Yes,49284
29-11-20,Mysore,16.6,25.3,NA,7.4,11.8,ENE,43,ENE,7,66,1019.7,2,20.9,No,35899
30-11-20,Mysore,19.1,26.8,0,8,8.4,NNE,44,NE,11,64,1014.2,2,23.8,Yes,67852
01-12-20,Mysore,19.6,26.8,3.2,9.8,8,NNE,46,NE,6,59,1011,6,25.1,Yes,20102
02-12-20,Mysore,19,28.9,8.2,8.6,10.7,SE,61,NNE,15,71,1011.9,6,23.7,No,29667
03-12-20,Mysore,21.6,29.3,1,8.4,7.6,S,59,ENE,4,68,1013.2,4,26.2,Yes,42026
04-12-20,Mysore,20,26.9,23.8,8,0,W,61,ENE,9,80,1012.5,7,22.7,Yes,29485
05-12-20,Mysore,19.6,27.2,6.2,11,6.9,WNW,52,NE,9,64,1008.3,7,24.3,Yes,8176
06-12-20,Mysore,20.5,26.7,1.8,5.6,6.6,ENE,30,E,17,70,1007.7,6,23.4,Yes,50344
07-12-20,Mysore,18.7,27.2,5.4,7.8,8.9,WNW,50,E,11,68,1006,2,24.5,Yes,19511
08-12-20,Mysore,18.9,32,15.8,8.6,7.5,W,70,WSW,2,81,1006.8,6,22,No,11359
09-12-20,Mysore,21.1,23.8,0.4,7.4,2.1,S,31,ESE,19,71,1015,7,22.5,No,44363
10-12-20,Mysore,20.4,25.3,0,5,2.6,E,33,E,17,73,1014.8,6,22.5,Yes,12203
11-12-20,Mysore,20.7,22,9.8,3.4,0.7,SSW,65,SSW,19,92,1005.5,7,21.7,Yes,46789
12-12-20,Mysore,16.6,23,12.2,6,NA,SSE,63,SSE,33,55,1017.5,3,20.1,No,56046
13-12-20,Mysore,16.7,24.1,0,8.4,9.7,ESE,44,ESE,19,53,1018.6,5,20.6,No,14410
14-12-20,Mysore,15.3,24.4,0,8,10.8,NNE,39,ENE,7,69,1014.4,5,20,No,42212
15-12-20,Mysore,17.8,25.9,0,8,13,NE,41,ENE,6,54,1012.2,1,24.3,No,67185
16-12-20,Mysore,20,25,0,11.4,8.7,NE,65,NE,13,60,1007.9,7,22.1,No,7179
17-12-20,Mysore,19.2,23.8,0,7.6,5.8,NA,NA,SE,33,61,1006.3,2,21.2,No,54828
18-12-20,Mysore,18.3,25.3,0,6.8,5.6,E,31,E,11,80,1010.3,8,19.1,No,68694
19-12-20,Mysore,18.2,24.1,0,6.6,10.8,SSW,56,SE,31,53,1012.4,1,21.2,No,25202
20-12-20,Mysore,18,23.1,0,8.4,9.5,ENE,31,E,9,51,1018.5,5,20.7,No,50931
21-12-20,Mysore,16.8,25.7,0,7,12.6,ENE,46,E,6,65,1018.6,1,22.5,No,17975
22-12-20,Mysore,20.5,26.4,0,9.2,8.8,NE,57,NE,15,63,1016.9,3,24.8,No,31574
23-12-20,Mysore,20.7,26.1,0,8.2,4.6,NE,41,NNE,11,84,1015.4,7,21.1,Yes,60201
24-12-20,Mysore,21,24.3,1.6,5,3.3,SSW,54,S,17,82,1013.7,7,22.4,No,10037
25-12-20,Mysore,19.8,26.8,0,5.8,5.3,WSW,59,NE,9,77,1011.5,7,23.2,Yes,24655
26-12-20,Mysore,19.9,30.4,28.6,4,8.9,SSE,57,SE,19,67,1007.8,3,24.1,No,2793
27-12-20,Mysore,18.8,21.7,0,10.6,0,ENE,31,ESE,11,50,1021,7,20.6,No,2633
28-12-20,Mysore,18.9,24.2,0,4,2,ENE,30,E,2,75,1019.2,7,20.2,No,44683
29-12-20,Mysore,17.7,27.3,0,5.4,12.6,NNE,46,NE,13,62,1009.7,1,23.6,No,8282
30-12-20,Mysore,19.4,28.1,0,8,12.7,SSW,54,E,13,59,1007.4,0,23.4,No,31938
31-12-20,Mysore,19.3,25.2,0,9.6,8,SSW,46,E,17,64,1015.6,5,22.2,No,71433
01-01-15,Mysore,21.4,28.4,0,6.8,11,ENE,43,NE,15,68,1014.5,1,25.2,No,37491
02-01-15,Mysore,21.2,28.5,0,9.2,3.6,S,37,ESE,17,78,1018.8,7,23.2,No,56926
03-01-15,Mysore,22,28.8,0,4,12,NE,48,NE,15,76,1020.2,3,26.3,No,55980
04-01-15,Mysore,22.4,30.4,0,10.2,8.9,SSW,52,NE,11,69,1015.9,1,26.9,No,24600
05-01-15,Mysore,20.5,26.3,0.2,10,3.4,S,35,ESE,9,82,1019.4,7,21.8,No,13736
06-01-15,Mysore,21.3,28.2,0.2,4,11.8,E,26,E,11,80,1020.7,5,24.4,No,35460
07-01-15,Mysore,22.8,29.3,0,6.6,12.4,NNE,44,NE,17,64,1020.6,3,27.1,No,20754
08-01-15,Mysore,21.2,28,0,9.2,13,NA,NA,NE,6,55,1016.1,1,25.8,No,26294
09-01-15,Mysore,21.8,29.9,0,13.6,8.7,NE,48,ENE,13,72,1010.6,1,25.7,No,2959
10-01-15,Mysore,22,28.7,0,7.4,1,NA,NA,ENE,2,81,1010.8,7,24.3,Yes,44611
11-01-15,Mysore,20.6,22.9,21,7.4,0,S,33,S,19,96,1013.6,8,21.1,Yes,40770
12-01-15,Mysore,20.4,24.4,9.6,NA,3.3,S,56,S,22,76,1014.7,7,22.9,Yes,2357
13-01-15,Mysore,18.9,28.8,4.8,5.4,7.5,NNE,43,ENE,6,94,1010.2,6,21.2,No,6702
14-01-15,Mysore,21.1,34.2,0,6.2,12.7,WSW,54,WNW,6,55,999.1,1,28.6,No,32114
15-01-15,Mysore,22,29,0,11,11.7,W,35,ESE,11,45,1004,2,26.1,No,40537
16-01-15,Mysore,21.2,27.6,0,8.2,12.9,ENE,33,E,6,67,1008.6,3,24.7,No,36941
17-01-15,Mysore,20.7,35.7,0,3.2,13.4,WNW,39,E,7,35,1008,0,27,No,50229
18-01-15,Mysore,20.7,29.1,0,10.2,11.8,ESE,39,ESE,13,73,1011.7,5,24.5,No,57282
19-01-15,Mysore,20.9,22.7,0,10.4,0.1,SE,44,SE,28,66,1014.9,8,21.7,Yes,29262
20-01-15,Mysore,18.1,24.8,6.2,3.4,7.3,ENE,48,NE,20,88,1014.3,8,20.3,Yes,41033
21-01-15,Mysore,19.7,28,18,7.4,10.5,E,59,E,2,78,1011,5,24.4,No,41261
22-01-15,Mysore,22.5,28.3,0.2,8.4,11.7,ENE,37,E,9,68,1014.5,5,26.4,No,43683
23-01-15,Mysore,22.4,29.1,0,8,10.5,NNE,52,NE,11,74,1010.1,7,25.8,No,61227
24-01-15,Mysore,22.7,29.1,0,9.2,9.8,NE,43,NE,15,69,1008.1,1,26.7,No,13183
25-01-15,Mysore,21.6,34.4,1,8,11.2,S,59,E,6,77,1003.1,2,25,No,75837
26-01-15,Mysore,20.2,20.4,0.6,10.6,0,SSE,35,S,20,84,1013.2,8,20.4,Yes,770
27-01-15,Mysore,18.9,20.4,33,5.4,0,ESE,37,E,20,96,1013.3,8,19.2,Yes,60451
28-01-15,Mysore,17.3,20.5,57,7.2,2.3,S,43,SSW,17,95,1013.3,8,17.9,Yes,16548
29-01-15,Mysore,14.6,24.3,14,2.8,12.2,S,57,S,17,54,1012.9,3,19,No,32328
30-01-15,Mysore,15.2,27.3,0,8.8,11.2,WSW,48,WSW,20,43,1009.4,1,19.6,No,37342
31-01-15,Mysore,17,26.1,0,5.8,11.7,ESE,26,ESE,9,59,1008.1,2,21.4,No,10197
01-02-15,Mysore,19.3,26.6,0,9.4,7,SE,37,ESE,9,75,1009.5,7,22,Yes,14035
02-02-15,Mysore,18,25,3.4,6.6,8.7,SSE,61,S,19,81,1015.5,7,19.6,No,42976
03-02-15,Mysore,18.5,26.5,1,8.6,9.8,SSE,43,SE,17,72,1020.1,5,20.1,Yes,23221
04-02-15,Mysore,17.3,25.6,1.2,6.4,6.6,SSE,43,SSE,15,70,1015.7,7,20.1,Yes,6375
05-02-15,Mysore,18.6,24.3,7.4,7.2,0.5,ESE,46,ESE,20,59,1023.2,7,21.9,No,36840
06-02-15,Mysore,17.6,25.6,0.2,4.2,7.8,ESE,31,ESE,9,80,1027.7,7,20.5,No,38166
07-02-15,Mysore,18.8,26.5,0,5.4,6.9,ENE,35,ENE,9,77,1025.2,8,20.3,No,8308
08-02-15,Mysore,18.9,32.1,0,5.6,12.2,E,26,E,9,71,1018.9,0,23.3,No,52621
09-02-15,Mysore,22.7,25.9,0,8,1.2,S,46,SE,20,76,1023.8,7,23.7,No,68492
10-02-15,Mysore,21.5,28.2,0,5.8,7.7,ENE,33,E,6,82,1024.6,5,24,No,521
11-02-15,Mysore,22.8,28.6,0.2,5.8,11.3,ENE,41,E,17,72,1023.6,6,25.8,No,56853
12-02-15,Mysore,21,28.8,0,8,10,ESE,37,ESE,4,62,1021.8,1,26.1,Yes,35895
13-02-15,Mysore,20.4,28.1,6.8,7.8,4.6,ENE,31,ESE,7,94,1024.2,7,22.1,Yes,33432
14-02-15,Mysore,20.4,27.2,4.4,5,6.7,ENE,39,NE,7,82,1023.1,2,23.1,No,28637
15-02-15,Mysore,20.3,29.4,0.6,5.6,8.8,NE,37,ENE,4,85,1017,7,22.4,No,9817
16-02-15,Mysore,22.1,28,0,8,11.1,NE,46,NE,19,62,1016.9,3,25.4,No,66319
17-02-15,Mysore,21.9,27.8,0,8.4,12.2,NE,48,ENE,19,59,1019,3,25.7,No,50730
18-02-15,Mysore,22.2,27.6,0,10.4,12.2,E,41,E,9,59,1019.9,2,26.4,No,2944
19-02-15,Mysore,22.2,27.6,0.2,9.6,5.1,ENE,39,E,11,88,1021.8,7,23,No,33510
20-02-15,Mysore,21.7,26.8,0,5,1.8,NE,43,E,6,82,1018,7,23.8,No,52127
21-02-15,Mysore,20.5,25.6,1,2.8,0,ENE,37,ESE,6,88,1017.1,8,22.9,Yes,58686
22-02-15,Mysore,20.7,27.4,1.2,3.4,10.7,E,31,E,4,82,1017.7,3,23.8,No,67832
23-02-15,Mysore,22.4,27.6,0,6.6,5.5,ENE,31,E,15,76,1016.9,5,24.1,No,7571
24-02-15,Mysore,22.2,25.6,0.2,5.2,6.2,SSE,61,S,4,89,1014.8,7,23.3,No,62999
25-02-15,Mysore,20.1,23.8,0,6.6,9.1,SE,44,SSE,6,76,1015.6,7,22.2,Yes,16829
26-02-15,Mysore,19.9,25.8,4.2,2.2,4.7,E,20,E,15,86,1010.9,7,21.5,Yes,10628
27-02-15,Mysore,20,27.5,26.8,4.6,8.4,SE,28,ESE,11,97,1010.8,6,21.1,No,67756
28-02-15,Mysore,20.1,27,0.2,5.6,6,NNE,43,NE,9,78,1010.8,7,23.3,No,28041
01-03-15,Mysore,22,36.4,0,6,7,SSE,91,E,6,69,1005.9,1,26.2,Yes,11051
02-03-15,Mysore,18.2,24.6,11.4,10.6,3.3,SSE,48,SE,20,70,1018.7,6,20.1,No,41130
03-03-15,Mysore,16.8,27.7,0.2,5,8,ENE,33,E,9,60,1015.9,1,22.5,No,17572
04-03-15,Mysore,21.5,27.9,0,6.6,7.4,SSW,26,E,7,79,1013.4,5,23.7,No,37527
05-03-15,Mysore,20.4,28.6,0,4.8,9.8,SSE,59,SSE,15,28,1005.9,4,25.2,No,7137
06-03-15,Mysore,16.2,30.9,0,8.8,11.3,WSW,44,W,15,44,1007.6,5,21.1,No,38766
07-03-15,Mysore,19.3,25.4,0,8,7.3,ENE,43,ENE,2,89,1012.8,4,19.8,No,35115
08-03-15,Mysore,19.6,27.6,0,5.8,6.7,SSE,35,SSE,11,87,1011.1,7,21,No,34954
09-03-15,Mysore,20.3,31.2,0,4,11,ENE,31,E,11,75,1011.9,0,23.7,No,55125
10-03-15,Mysore,21.1,24.5,0,7.2,0.9,SSW,35,E,17,79,1017.7,7,22.8,No,57611
11-03-15,Mysore,21.3,27.9,0,1.2,7.6,WNW,52,E,11,85,1016.9,6,22.5,No,59285
12-03-15,Mysore,20,28.7,0.2,6.2,9.8,SE,41,SE,22,76,1014.9,NA,25,No,69867
13-03-15,Mysore,20.1,21.9,0.6,6.2,0.3,SSE,44,S,22,70,1019.9,7,20.8,Yes,36685
14-03-15,Mysore,15.8,24.5,1.2,3.4,8.9,NE,31,E,9,73,1018.7,1,20.1,No,39576
15-03-15,Mysore,17.7,24.9,0,5.6,5.1,SSE,70,S,26,75,1010,6,21.8,Yes,28817
16-03-15,Mysore,16.3,23.6,8.8,7.4,6.1,SSE,37,E,13,77,1017.2,7,17.9,No,77661
17-03-15,Mysore,15.3,24.4,0,4.8,3.9,N,31,NE,11,63,1015.9,3,20.4,No,32668
18-03-15,Mysore,19.7,29.9,0,5.8,7.8,SSE,28,ESE,9,76,1007.2,7,22.5,No,50183
19-03-15,Mysore,19.6,28.9,0.2,3,10.5,SSW,35,ESE,20,72,1011.5,2,22.8,No,37150
20-03-15,Mysore,20,31.4,0,5.2,8,SSE,72,S,13,75,1010.5,1,23.8,Yes,70736
21-03-15,Mysore,18.3,23.1,2,7.6,0.9,SSE,44,SE,22,75,1024.7,7,19.6,Yes,8405
22-03-15,Mysore,18.6,24.4,2.2,5.4,1.6,ESE,44,E,24,71,1024.4,7,22.2,Yes,4613
23-03-15,Mysore,18.4,26.5,1.4,3.4,8.7,NNE,41,NE,9,81,1018.9,1,22.8,No,6796
24-03-15,Mysore,20.6,27.6,0.2,6.8,2.2,SW,31,SE,2,86,1012.1,7,22.2,Yes,30860
25-03-15,Mysore,15,24.8,22.4,3.4,9.7,SSW,37,SSE,19,72,1017.2,1,18,No,15353
26-03-15,Mysore,16.9,28.7,0.2,5.8,10.4,WSW,41,WNW,19,70,1017.8,1,20.4,No,11718
27-03-15,Mysore,14.7,27.6,0,7,11.2,WSW,52,W,15,34,1020.5,1,17.2,No,53597
28-03-15,Mysore,14.7,24.5,0,7,10.9,W,37,ESE,24,39,1023.4,1,18.5,No,75228
29-03-15,Mysore,15.2,24.7,0,5,6.4,ENE,31,ENE,11,78,1023.4,7,17.3,No,21499
30-03-15,Mysore,17.3,23.9,0,4.8,2.7,NW,28,ENE,19,84,1024.3,8,19.1,Yes,2162
31-03-15,Mysore,17.3,24.1,14.2,3,3.8,ESE,31,E,6,93,1026.2,7,19.7,Yes,28864
01-04-15,Mysore,17.8,25.3,6,4.2,9.9,NNE,39,ENE,13,95,1025,1,18.8,No,17928
